股票代码,股票名称,当前价格,涨跌额,涨跌幅,年初至今,成交量,成交额,换手率,市盈率(TTM),股息率,市值
SH600231,凌钢股份,2.31,0.03,1.32,-7.97,22385912,51707459,0.81,15.005,2.121,6401275010
SZ002650,ST加加,6.13,0.08,1.32,-9.59,8209040,50357694.72,0.71,35.857,0.571,7061760000
SZ000880,潍柴重机,9.18,0.12,1.32,-0.22,1671857,15216097.28,1.24,23.585,0.218,2534602590
SZ300521,爱司凯,18.4,0.24,1.32,-9.63,584620,10700864,0.41,,0.027,2649600000
SH600989,宝丰能源,14.67,0.19,1.31,25.38,47206992,701229697,2.37,26.105,1.909,107580391200
SH600892,*ST大晟,3.09,0.04,1.31,6.19,2349300,7233946,0.43,,0,1728744341
SH600803,新奥股份,13.96,0.18,1.31,2.72,13541998,189907584,1.1,204.831,0.711,36295755183
SZ000430,张家界,4.67,0.06,1.3,-3.31,2217850,10322837.28,0.67,,0,1890498594
SH600816,*ST安信,1.56,0.02,1.3,7.59,18714838,29099062,0.36,,0,8531855154
SZ300855,图南股份,42.89,0.55,1.3,-10.44,1855400,79661673.82,3.71,80.405,0,8578000000
SZ002046,国机精工,8.55,0.11,1.3,-15.09,7115767,60613269.34,1.74,97.223,0.187,4483184617
SH603590,康辰药业,35.89,0.46,1.3,-2.95,821776,29417925,0.99,28.129,1.393,5742400000
SH601969,海南矿业,5.45,0.07,1.3,-8.86,5168601,27920243,0.26,133.734,0,10653225711
SH900940,大名城B,0.392,0.005,1.29,4.26,110279,43066,0.06,10.329,1.074,970327422
SH600707,彩虹股份,7.09,0.09,1.29,6.46,85796992,605261804,3.47,,0,25441683200
SZ002833,弘亚数控,40.88,0.52,1.29,-6.17,1443254,59415743.86,1.17,29.711,0.917,8848184934
SZ002532,天山铝业,7.07,0.09,1.29,-6.61,5365533,37388912.91,1.25,49.759,0,32888829884
SH600307,酒钢宏兴,1.59,0.02,1.27,-3.64,44440534,70206489,0.71,29.063,0,9958738304
SH603969,银龙股份,3.99,0.05,1.27,0.5,5560467,22036681,0.66,24.726,1.504,3355590000
SZ002660,茂硕电源,7.16,0.09,1.27,-10.95,3962701,28421528.26,1.92,29.269,0,1964186382
SZ300516,久之洋,30.31,0.38,1.27,-4.11,1478850,44515307.36,0.82,98.912,0.231,5455800000
SZ000983,山西焦煤,5.59,0.07,1.27,-0.89,36376600,200776856.83,0.89,15.209,1.376,22899770400
SH600961,株冶集团,6.37,0.08,1.27,-12.5,3546248,22529568,0.67,14.008,0,3359906912
SZ300666,江丰电子,51.14,0.64,1.27,3.29,4549354,231204860.22,2.66,80.985,0.114,11468240632
SZ000957,中通客车,7.18,0.09,1.27,-17.75,9310451,66678598.44,1.57,,0,4257050260
SZ300515,三德科技,9.55,0.12,1.27,-8.44,2340205,22146482.92,1.34,34.96,1.284,1966822500
SZ002584,西陇科学,5.61,0.07,1.26,-3.44,6720550,37433505.9,1.73,55.805,0,3283064127
SH600241,*ST时万,3.21,0.04,1.26,-0.31,560500,1783561,0.19,,0,944709789
SZ002127,南极电商,9.63,0.12,1.26,-29.61,93345088,903688171.92,4.76,17.829,1.288,23640401981
SZ002227,奥特迅,14.44,0.18,1.26,-4.62,2049102,29696596.82,0.93,,0.139,3185426456
SZ300654,世纪天鸿,8.85,0.11,1.26,-4.94,2841315,25069518.35,1.64,40.45,0.652,1610987625
SH603979,金诚信,12.85,0.16,1.26,3.46,18310408,236272703,3.14,21.262,0.623,7496798351
SH600066,宇通客车,14.61,0.18,1.25,-13.65,13741419,199377254,0.62,42.03,6.845,32345652048
SZ000039,中集集团,16.19,0.2,1.25,8.01,24702613,395187624.88,1.61,36.299,0.739,58203270022
SZ000908,景峰医药,4.08,0.05,1.24,-10.13,14419880,58300605.49,1.99,,0,3589479352
SH603233,大参林,92.84,1.14,1.24,18.49,3178308,294294444,0.48,60.329,0.537,61146387937
SH603113,金能科技,18.15,0.22,1.23,11.01,21726720,388567564,3.03,19.011,0.65,15401379192
SZ300785,值得买,85.8,1.04,1.23,-5.59,419316,35899832.1,1.83,53.499,0.385,7617387063
SZ300813,泰林生物,46.04,0.56,1.23,-6.27,392900,17846524,2.26,57.282,1.303,2392698800
SZ300607,拓斯达,39.48,0.48,1.23,13.61,5247375,205829862.28,3.15,18.725,0.492,10508328669
SH600158,中体产业,12.46,0.15,1.22,1.63,41643861,514009834,6.33,84.195,0.247,11955532815
SZ300474,景嘉微,72.88,0.88,1.22,4.25,5720541,418664409.27,3.79,109.972,0.165,21954974501
SZ002979,雷赛智能,43.04,0.52,1.22,-2.93,2378753,101534355.76,4.57,49.3,1.626,8952320000
SH600745,闻泰科技,128.7,1.55,1.22,30,25858849,3277604539,3.15,53.728,0.105,160223485980
SZ300179,四方达,5.82,0.07,1.22,-8.63,12979149,74661345.68,3.83,38.155,3.445,2876994774
SZ300642,透景生命,53.19,0.64,1.22,-7.33,600708,31696944.73,0.81,52.166,0.753,4825895456
SZ000698,沈阳化工,5.01,0.06,1.21,6.37,22927201,114625901.11,2.92,,0,4105767119
SZ300263,隆华科技,6.7,0.08,1.21,-1.62,13866799,92644813.38,1.9,28.748,0.299,6126435137
SZ300306,远方信息,10.83,0.13,1.21,0.84,4722404,50411528.48,3.14,47.033,0,2912823566
SZ300530,达志科技,30.01,0.36,1.21,-17.67,604625,18301747.75,0.62,,4.176,4753989135
SZ002048,宁波华翔,16.05,0.19,1.2,3.08,7957404,128314537.72,1.42,10.931,0.997,10050948390
SZ000560,我爱我家,4.2,0.05,1.2,3.45,68451569,283450487.99,3.2,22.989,1.667,9893103574
SH605050,福然德,10.94,0.13,1.2,1.2,2087497,22865715,2.78,17.141,,4758900000
SH600089,特变电工,11,0.13,1.2,8.37,112093149,1226217572,3.02,21.431,1.5,40857440679
SZ002988,豪美新材,13.46,0.16,1.2,-8.25,1010117,13549973.81,1.74,27.915,0,3133084200
SH600696,ST岩石,13.56,0.16,1.19,15.9,5661830,77891532,1.69,785.32,0,4535405484
SH600338,西藏珠峰,9.35,0.11,1.19,-10.78,16979315,156852529,1.86,55.87,3.209,8547865071
SZ300828,锐新科技,26.39,0.31,1.19,-10.15,2195365,58145101.2,7.96,46.176,0.947,2910289200
SZ000858,五粮液,284.85,3.35,1.19,-2.4,26404034,7448387724.92,0.7,56.982,0.772,1105676040224
SZ000408,*ST藏格,7.69,0.09,1.18,-4,3478933,26843925.09,0.73,58.543,0,15332164524
SZ003021,兆威机电,72,0.84,1.18,1.24,951501,68428761.64,3.57,25.29,,7680240000
SH603390,通达电气,10.26,0.12,1.18,-2.75,3051200,31289183,2.37,56.574,0.975,3608308456
SZ002978,安宁股份,43.72,0.51,1.18,-4.65,1523275,66421412.5,3.75,27.303,0.572,17531720000
SH600686,金龙汽车,6.94,0.08,1.17,-19.3,13295248,92433429,2.19,,0.36,4976309074
SZ002675,东诚药业,19.91,0.23,1.17,0,4767111,95081000.19,0.7,74.623,1.256,15972087231
SH600889,南京化纤,4.31,0.05,1.17,-1.15,10727239,46605279,3.17,,0,1578951303
SZ002691,冀凯股份,4.31,0.05,1.17,-6.1,2473211,10556233.47,0.73,,0.162,1465400000
SZ002778,高科石化,25.01,0.29,1.17,4.78,660100,16430245,1.03,51.301,0.16,2228628595
SZ300775,三角防务,36.35,0.42,1.17,-7.79,6862027,247956499.2,2.6,96.152,0.275,18011425000
SZ300167,迪威迅,4.33,0.05,1.17,-11.27,6599661,28381167.91,2.2,,0,1300039200
SH688658,悦康药业,21.62,0.25,1.17,-11.28,3275352,70447407,3.95,27.177,,9729000000
SZ002863,今飞凯达,5.22,0.06,1.16,-7.61,9896825,51246333.41,2.44,39.485,0.231,2603703699
SH688106,金宏气体,30.41,0.35,1.16,0.03,2968546,89633221,2.76,80.601,,14728578694
SZ003023,彩虹集团,32.18,0.37,1.16,-15.43,1314423,42079448.35,6.47,26.461,,2607609760
SH603926,铁流股份,11.38,0.13,1.16,-1.98,466740,5272408,0.29,13.835,2.636,1823212560
SH688317,之江生物,70.8,0.81,1.16,63.81,8741425,610608945,21.39,19.809,,13785067980
SZ002237,恒邦股份,12.25,0.14,1.16,-5.7,9187334,111343845.61,1.01,52.275,0.194,14063176400
SZ002206,海利得,4.35,0.05,1.16,11.25,10233350,44236003,1.06,22.904,2.299,5320174606
SH600262,北方股份,17.4,0.2,1.16,8.75,1485601,25930724,0.87,48.385,0.69,2958000000
SZ002651,利君股份,11.34,0.13,1.16,-1.73,13968203,156663659.7,2.62,56.49,0.521,11719436400
SZ300733,西菱动力,19.42,0.22,1.15,-0.21,3886600,75145659,3.26,209.543,0.515,3107200000
SH603335,迪生力,4.44,0.05,1.14,-4.31,4278581,18835270,1,33.987,0.45,1900962024
SH603466,风语筑,22.15,0.25,1.14,-4.03,3608162,78559343,1.24,19.579,0,6457841360
SZ002931,锋龙股份,16.91,0.19,1.14,-6.21,6017990,103056874.68,13.86,36.701,0.554,2404737280
SZ002999,天禾股份,10.68,0.12,1.14,-10.1,2131679,22538426.61,3.43,22.591,,2651630400
SH900947,振华B股,0.269,0.003,1.13,4.26,2026344,541550,0.1,19.771,2.625,1417187092
SZ300637,扬帆新材,8.02,0.09,1.13,-1.96,3251600,25903406,1.39,70.032,1.247,1882696043
SZ300013,新宁物流,6.29,0.07,1.13,-15,5887252,36871514.94,1.41,,0,2809661953
SZ002514,宝馨科技,3.59,0.04,1.13,-10.92,2649620,9467163.6,0.65,,0,1988983008
SZ002901,大博医疗,73.15,0.82,1.13,-0.79,1063048,77317489,0.31,53.45,0.82,29423548770
SZ003009,中天火箭,59.99,0.67,1.13,-17.71,3271927,194524552.42,8.42,82.577,,9321984857
SH603949,雪龙集团,14.49,0.16,1.12,-4.23,1771420,25544128,3.38,23.718,1.479,3040090389
SZ002385,大北农,9.89,0.11,1.12,2.38,134042299,1300061414.59,4.65,24.494,2.939,41491808706
SZ300831,派瑞股份,18.08,0.2,1.12,-7.57,2433713,43892084.45,3.04,93.315,0.194,5785600000
SH600993,马应龙,22.55,0.25,1.12,11.97,4427416,99195910,1.03,24.533,1.153,9720265242
SZ002992,宝明科技,24.49,0.27,1.11,-8.69,814078,19846952.72,2.36,45.772,0,3378663666
SZ003029,吉大正元,22.85,0.25,1.11,-12.59,5054968,114107531.54,11.21,45.817,,4122140000
SH600785,新华百货,12.8,0.14,1.11,1.11,942800,11640046,0.42,63.414,1.563,2888080384
SZ002460,赣锋锂业,126.98,1.39,1.11,25.47,37038475,4754604435.68,4.68,473.438,0.228,170148194448
SZ300059,东方财富,37.45,0.41,1.11,20.81,275728054,10436055607.8,3.87,84.117,0.062,322561961588
SZ002421,达实智能,3.63,0.04,1.11,1.4,14825003,53343508.44,0.84,,0.831,6986404101
SH600419,天润乳业,16.39,0.18,1.11,12.34,7259775,117625556,2.7,30.971,0.958,4402343133
SH600295,鄂尔多斯,11.07,0.12,1.1,6.24,17886997,193986694,2.74,11.963,3.613,15807374054
SH603626,科森科技,12,0.13,1.1,4.26,5063259,60682651,1.05,,0,5890625520
SH603899,晨光文具,94.5,1.03,1.1,6.71,2878756,271633149,0.31,74.836,0.42,87641908200
SZ002827,高争民爆,10.99,0.12,1.1,3.1,2483535,27085985.59,0.9,111.481,1.365,3033240000
SZ003012,东鹏控股,14.69,0.16,1.1,2.01,6536819,94992062.55,4.57,22.814,,17231370000
SZ300068,南都电源,13.77,0.15,1.1,-9.59,17570906,242805691.18,2.13,23.441,0,11838632097
SH600226,*ST瀚叶,1.84,0.02,1.1,5.75,18966836,34924931,0.77,,0,5757383153
SZ300279,和晶科技,5.5,0.06,1.1,2.42,11389737,62805348.61,2.59,,0,2469180989
SZ000729,燕京啤酒,7.38,0.08,1.1,-13.38,34035768,248332389.48,1.36,288.778,0.298,20800820337
SZ002847,盐津铺子,102.81,1.11,1.09,-6.72,1047370,106962196.7,0.96,58.708,0.482,13313895000
SH603337,杰克股份,29.82,0.32,1.08,-1.97,2747241,81389596,0.62,46.278,0.468,13295799266
SH601225,陕西煤业,11.19,0.12,1.08,19.81,50616597,561014155,0.51,7.971,3.217,111900000000
SH601007,金陵饭店,7.52,0.08,1.08,-4.81,699439,5233380,0.23,72.65,0,2256000000
SZ300460,惠伦晶体,14.96,0.16,1.08,-5.14,5259100,78212488.4,2.23,,0,3524334845
SZ002687,乔治白,5.63,0.06,1.08,-12.58,6690800,37701877.51,2.33,14.67,0,1970500000
SH600615,丰华股份,5.73,0.06,1.06,-14.48,1797301,10262823,0.96,,0,1077357511
SZ002913,奥士康,58,0.61,1.06,-3.67,512827,29653956.7,0.35,29.832,0.862,8576352816
SZ300308,中际旭创,57,0.6,1.06,12.07,5165518,292344348.61,0.76,53.808,0.147,40650412752
SH600703,三安光电,33.22,0.35,1.06,22.99,83937649,2784594467,2.06,137.211,0.274,148803718252
SH603093,南华期货,16.36,0.17,1.05,-11.04,3409375,55686557,3.09,144.513,0.293,9488800000
SZ002254,泰和新材,17.38,0.18,1.05,13.67,11035181,191557258.32,2.8,50.401,3.452,11894776445
SZ002664,长鹰信质,13.44,0.14,1.05,-9.98,2093398,27962678.16,0.54,21.399,0.595,5376268800
SH600354,*ST敦种,4.79,0.05,1.05,9.86,6097500,29300298,1.16,,0,2528171963
SH688222,成都先导,29.19,0.3,1.04,-3.09,1232783,36045409,3.35,193.109,,11695849200
SZ002983,芯瑞达,28.28,0.29,1.04,-8.09,719000,20283777,2.03,42.423,0,4006710400
SH600879,航天电子,7.78,0.08,1.04,4.01,98583769,757621724,3.63,46.964,0.771,21155930590
SZ002734,利民股份,12.58,0.13,1.04,-1.02,2466473,30824120.44,0.76,11.449,1.834,4686362500
SH600843,上工申贝,5.82,0.06,1.04,-5.83,540200,3114364,0.18,70.587,0,3192791472
SZ002160,常铝股份,3.94,0.04,1.03,-13.41,20164101,79148229.92,2.78,,0,3134592985
SZ002860,星帅尔,14.65,0.15,1.03,-1.48,837904,12233676.8,0.62,27.365,0.844,2916585010
SZ300230,永利股份,4.89,0.05,1.03,-2.59,11830956,57409670.56,2.13,20.181,10.225,3991247540
SZ002455,百川股份,4.91,0.05,1.03,-16.92,9027416,44370071.4,2.3,79.822,2.749,2538534125
SH603886,元祖股份,16.66,0.17,1.03,-2.23,2001471,33233541,0.83,15.063,7.203,3998400000
SZ300893,松原股份,36.14,0.37,1.03,-7.38,4165256,153908812.93,17.57,41.545,,3614000000
SZ002769,普路通,5.93,0.06,1.02,-6.61,4117553,24080052.62,1.57,51.644,0.304,2213776060
SZ000856,冀东装备,6.96,0.07,1.02,-4,3385200,23632116,1.49,74.32,0,1579920000
SH601611,中国核建,7.91,0.08,1.02,8.65,35928781,285150667,1.37,16.556,0.708,20958487959
SZ300443,金雷股份,36.52,0.37,1.02,9.77,9939732,364489529.76,6.23,23.818,0.448,9559237236
SZ300845,捷安高科,29.75,0.3,1.02,-5.97,1518300,45306292.53,6.58,32.546,0,2747591000
SZ002353,杰瑞股份,45.34,0.46,1.02,29.54,9076161,407671667.68,1.51,27.654,0.353,43429099997
SZ002690,美亚光电,44.84,0.45,1.01,1.26,2581310,115799237.21,0.79,64.484,1.784,30311840000
SZ300768,迪普科技,37.96,0.38,1.01,4.31,1016538,38542157.02,0.73,60.736,0.329,15184379600
SH600740,山西焦化,6.06,0.06,1,2.89,25004000,148555675,2.6,23.742,1.269,11943426302
SH605068,明新旭腾,34.33,0.34,1,4.31,5288551,181985734,12.74,24.955,,5698780000
SZ000639,西王食品,6.09,0.06,1,-12.5,13420329,80828029.41,1.25,,0,6573717099
SH688093,世华科技,26.18,0.26,1,5.52,2424291,63805400,6.2,39.641,,4502960000
SZ002877,智能自控,7.12,0.07,0.99,-0.7,1250856,8934148.08,0.61,46.674,0.534,2367555835
SZ300873,海晨股份,43.04,0.42,0.99,0.89,2446154,107625988.85,7.74,31.554,,5738666695
SZ002028,思源电气,20.36,0.2,0.99,1.5,24575891,493374440.3,4.17,15.853,0.489,15534535892
SZ002052,*ST同洲,1.02,0.01,0.99,-2.86,11459102,11552106.98,1.54,,0,760878888
SZ002011,盾安环境,4.1,0.04,0.99,3.8,11573526,47383621.71,1.27,,0,3760569938
SZ002925,盈趣科技,68.2,0.67,0.99,6.02,3910834,265247383.51,0.91,30.947,1.464,31289569252
SH900903,大众B股,0.309,0.003,0.98,3,607725,188383,0.08,7.703,5.735,730513965
SZ000761,本钢板材,3.1,0.03,0.98,-3.13,4518086,14056182.7,0.13,34.157,0,12013651749
SH603768,常青股份,16.52,0.16,0.98,3.96,946900,15631503,0.46,50.562,0.224,3370080000
SH600822,上海物贸,10.28,0.1,0.98,-3.2,2176833,22301058,0.55,95.311,0,5098601556
SH600531,豫光金铅,5.13,0.05,0.98,-13.2,18524237,94373271,1.7,14.729,1.17,5592944712
SH600276,恒瑞医药,105.97,1.02,0.97,-4.93,30502727,3235274872,0.57,96.553,0.18,565002054835
SZ000811,冰轮环境,7.32,0.07,0.97,-16.25,6701213,48761277.57,0.9,16.294,0.683,5459532725
SZ300207,欣旺达,25.95,0.25,0.97,-15.5,27339715,708399663.01,1.96,56.677,0.269,40870705854
SH600636,国新文化,12.44,0.12,0.97,-7.3,1819305,22451976,0.41,29.06,0.804,5559894849
SZ300200,高盟新材,10.4,0.1,0.97,-3.7,9588843,99482862.08,2.33,19.808,2.404,4432782359
SZ002255,*ST海陆,4.21,0.04,0.96,5.25,6265768,26338075.32,0.97,,0,3545961142
SZ002578,闽发铝业,3.15,0.03,0.96,-10,5368500,16850384,0.63,43.591,0,3112493882
SZ002493,荣盛石化,32.5,0.31,0.96,17.71,36871556,1211858671.72,0.63,36.486,0.344,219386375000
SH603931,格林达,39.07,0.37,0.96,-4.15,775826,30195321,3.05,38.354,0,3977931585
SH603730,岱美股份,29.37,0.28,0.96,2.87,2150497,63185628,0.37,31.664,1.177,17020866705
SZ300022,吉峰科技,4.2,0.04,0.96,-13.58,8469201,35439777.17,2.45,,0,1597009596
SZ002490,山东墨龙,3.19,0.03,0.95,-2.74,2197507,6971732.16,0.41,,0,2545136396
SZ002624,完美世界,26.58,0.25,0.95,-9.9,32270993,855265762.35,1.77,28.118,0.602,51564352204
SH600421,ST华嵘,8.54,0.08,0.95,-11.5,252901,2149957,0.13,246.054,0,1670424000
SH600006,东风汽车,7.45,0.07,0.95,-21.08,85507491,636041801,4.28,24.806,0.891,14900000000
SH603871,嘉友国际,20.22,0.19,0.95,-6,1157367,23334000,2.11,12.821,3.533,4438694400
SZ002027,分众传媒,11.79,0.11,0.94,19.45,121034503,1423388492.69,0.82,63.685,0.594,173052208501
SH603309,维力医疗,11.77,0.11,0.94,-6.07,2218984,25986997,0.85,19.564,1.307,3060200000
SH600096,云天化,6.43,0.06,0.94,5.93,41389227,263798874,3.13,95.844,0,11819071342
SZ002855,捷荣技术,9.72,0.09,0.93,-6.45,1311468,12671730,0.54,33.11,0.514,2439183087
SH600455,博通股份,18.42,0.17,0.93,-9.71,694563,12709762,1.11,53.788,0,1150476360
SZ002708,光洋股份,6.54,0.06,0.93,7.39,10512828,68906815.86,2.67,66.545,0,3066351437
SZ002428,云南锗业,11,0.1,0.92,-10.5,11523879,125666736.92,1.79,,0,7184320000
SH605288,凯迪股份,124.49,1.14,0.92,-0.33,154300,19182430,1.23,35.846,0,6286794796
SH605158,华达新材,10.98,0.1,0.92,-1.61,1419651,15560674,1.44,17.062,,4319532000
SZ300323,华灿光电,13.12,0.12,0.92,7.81,25129945,329511078.73,3.01,,0,16271902263
SZ300706,阿石创,23.35,0.21,0.91,-7.49,1596640,37192920.6,1.96,891.323,0.128,3295152000
SZ300782,卓胜微,666.01,6.01,0.91,16.73,1721227,1144461705.44,1.63,134.394,0.083,119881800000
SH688311,盟升电子,99.5,0.9,0.91,-17.01,1110542,110804349,4.22,132.592,,11409665000
SZ300746,汉嘉设计,11.06,0.1,0.91,-6.67,4283500,47628482,5.91,24.036,1.356,2496665908
SZ002449,国星光电,10.13,0.09,0.9,-0.69,13044108,132948858.36,2.15,36.452,2.962,6265173722
SZ300435,中泰股份,12.33,0.11,0.9,-4.86,2835000,34684721,0.98,28.424,0.406,4663086399
SZ000816,智慧农业,3.35,0.03,0.9,-15.19,59630096,199116829.09,4.46,,0,4772086115
SZ002424,贵州百灵,7.89,0.07,0.9,0.77,8610432,67762118.95,0.92,73.98,2.788,11134368000
SH603555,*ST贵人,2.23,0.02,0.9,-0.45,810700,1790578,0.13,,0,1401782779
SZ300253,卫宁健康,14.63,0.13,0.9,-16.4,32604733,472465101.6,1.88,95.026,0.131,31249172778
SH603585,苏利股份,15.69,0.14,0.9,-15.65,642520,10054273,0.36,14.87,3.824,2824200000
SZ002475,立讯精密,56.21,0.5,0.9,0.16,75136583,4193144120.39,1.07,60.674,0.163,394739438939
SZ300869,康泰医学,117.22,1.03,0.89,-1.45,2543964,298625727.16,6.6,85.73,0.228,47098620896
SH603629,利通电子,33.88,0.3,0.89,0.62,835700,28112610,2.79,72.951,0.59,3388000000
SH600779,水井坊,84.1,0.74,0.89,1.3,7902621,658517798,1.62,59.627,1.725,41077433792
SH600076,康欣新材,3.41,0.03,0.89,-6.06,9081042,30794197,0.88,,0,3526840680
SZ300030,阳普医疗,11.5,0.1,0.88,-6.5,4761111,54381100.84,1.87,16.85,0,3551151873
SZ300350,华鹏飞,4.58,0.04,0.88,-9.13,15393263,70832843.16,4.72,,0,2183397903
SZ002049,紫光国微,129.94,1.13,0.88,-2.89,10396798,1346486869.25,1.72,108.722,0.052,78849926762
SH603013,亚普股份,13.68,0.12,0.88,-6.11,1204000,16418679,2.01,14.225,3.655,7034591160
SZ002141,贤丰控股,2.29,0.02,0.88,-11.92,10830550,24764499.5,1.7,,0,2598363429
SZ300260,新莱应材,16.14,0.14,0.88,-3.81,2590220,41654107,1.68,47.382,0.729,3649870436
SH600583,海油工程,4.59,0.04,0.88,2.23,18046374,82798948,0.41,27.325,1.307,20294018532
SH600506,香梨股份,8.07,0.07,0.88,-20.1,5008800,40248051,3.39,181.231,0,1191994465
SH603258,电魂网络,29.9,0.26,0.88,-4.99,4371345,131739541,1.81,18.704,1.481,7414990700
SH688585,上纬新材,11.6,0.1,0.87,-11.85,2654823,30082544,6.8,40.695,,4677120000
SZ002658,雪迪龙,5.78,0.05,0.87,-5.86,4170567,24297085,1.36,33.444,1.834,3496324526
SZ300426,唐德影视,5.83,0.05,0.87,-10.86,1554104,9011039.25,0.59,,0,2442297770
SH601222,林洋能源,8.08,0.07,0.87,2.02,36656937,294056870,2.1,15.113,0.619,14131003518
SZ002815,崇达技术,13.92,0.12,0.87,-3.6,3665167,50693306.09,0.86,24.049,2.159,12285051136
SH688189,南新制药,44.27,0.38,0.87,-9.45,781070,34506146,2.32,53.666,,6197800000
SZ002576,通达动力,10.45,0.09,0.87,-9.52,2060477,21428769.59,1.25,25.513,0.478,1725295000
SH600584,长电科技,47.58,0.41,0.87,11.77,70588655,3320268143,5.19,73.705,0,76264771327
SZ300659,中孚信息,50.92,0.44,0.87,3.75,2556292,129430055.85,1.97,88.136,0.23,11543011060
SZ002749,国光股份,10.58,0.09,0.86,-3.11,583871,6134193.51,0.21,20.956,2.042,4558760867
SH688393,安必平,35.37,0.3,0.86,-4.35,215191,7587548,1.02,41.206,,3301435800
SH605058,澳弘电子,22.33,0.19,0.86,-7.07,1780549,39875578,4.98,26.507,,3191491803
SZ002319,*ST乐通,7.03,0.06,0.86,2.48,745900,5213900,0.37,,0,1406000000
SH600078,澄星股份,3.57,0.03,0.85,-9.62,4516410,16067902,0.68,337.04,0.28,2365385114
SH600281,太化股份,3.58,0.03,0.85,-8.44,1699300,6024402,0.33,21.925,0,1841559250
SZ002845,同兴达,28.45,0.24,0.85,5.29,3588665,101805522.54,2.99,32.02,0.183,6666241949
SZ002811,郑中设计,8.31,0.07,0.85,-5.57,632500,5243396.5,0.26,30.831,2.407,2243859186
SH600856,*ST中天,1.18,0.01,0.85,-9.23,2626200,3110758,0.2,,0,1612652167
SZ002719,*ST麦趣,7.13,0.06,0.85,-6.06,557260,3963149,0.34,,0,1241614328
SZ002940,昂利康,37.82,0.32,0.85,-8.56,1382800,52474381,3.18,24.838,2.48,3628708695
SZ300916,朗特智能,102.35,0.86,0.85,-2.8,1096582,111036776.3,10.3,53.659,,4358063000
SZ002617,露笑科技,8.26,0.07,0.85,0.49,53829940,444454889.54,4.51,965.979,0,12478121265
SH600855,航天长峰,15.5,0.13,0.85,1.51,8782301,134772713,2.58,52.882,0.194,6797317812
SZ300693,盛弘股份,23.61,0.2,0.85,-14.46,4450740,105715676.7,4.75,35.809,0.424,3231036268
SZ000869,张裕A,40.23,0.34,0.85,-7.73,3554878,141184824.87,0.78,34.792,1.74,27576216720
SZ300119,瑞普生物,19.1,0.16,0.84,1.17,2588528,49217775.35,1.06,25.584,1.309,7725825143
SH603528,多伦科技,8.4,0.07,0.84,-7.49,4936000,41414406,0.79,52.188,0.952,5264947800
SZ300128,锦富技术,3.59,0.03,0.84,1.41,33231680,119770804.96,3.08,,0,3927874329
SZ000576,甘化科工,10.79,0.09,0.84,1.79,7167784,77083561.18,1.67,6.313,0,4778473686
SH603217,元利科技,25.11,0.21,0.84,-4.56,345280,8622178,0.76,25.541,1.707,3200420160
SH600809,山西汾酒,361,3,0.84,-3.81,7852051,2763426181,0.91,117.052,0.249,314621704026
SZ002395,双象股份,14.37,0.12,0.84,2.79,824005,11910724.3,0.31,122.126,0,3854163330
